1-Channel Fermionic Chain 
Lambda = 3.000, KEPT =  600, ITMAX =  30 
 
Iteration = 0 
---------------
 It.  #   2Sz   Q          E 
 17 221    1    1   7.0617051642695854 
 17 222    1   -1   7.0617051642695854 
 17 223   -1    1   7.0617051642695854 
 17 224   -1   -1   7.0617051642695854 
 17 225   -1    1   7.0617051654228868 
 17 226    1    1   7.0617051654228868 
 17 227   -1   -1   7.0617051654228868 
 17 228   -3   -1   7.0617051654228868 
 17 229   -1    1   7.0617051654228868 
 17 230   -1   -3   7.0617051654228868 
 17 231    1    1   7.0617051654228868 
 17 232    1    3   7.0617051654228868 
 17 233   -3    1   7.0617051654228868 
 17 234    3    1   7.0617051654228868 
 17 235   -1    3   7.0617051654228868 
 17 236    3   -1   7.0617051654228868 
 17 237    1   -1   7.0617051654228868 
 17 238    1   -1   7.0617051654228868 
 17 239    1   -3   7.0617051654228868 
 17 240   -1   -1   7.0617051654228868 
 17 241   -1    1   7.0667300125753156 
 17 242    1    3   7.0667300125753156 
 17 243    1   -1   7.0667300125753156 
 17 244   -3   -1   7.0667300125753156 
 17 245    3    1   7.0667300125753156 
 17 246   -1    3   7.0667300125753156 
 17 247   -1   -3   7.0667300125753156 
 17 248   -1   -1   7.0667300125753156 
 17 249   -3    1   7.0667300125753156 
 17 250    3   -1   7.0667300125753156 
 17 251   -1   -1   7.0667300125753156 
 17 252    1   -3   7.0667300125753156 
 17 253   -1    1   7.0667300125753156 
 17 254    1   -1   7.0667300125753156 
 17 255    1    1   7.0667300125753156 
 17 256    1    1   7.0667300125753156 
 17 257    1   -1   7.0667300141710845 
 17 258   -1    1   7.0667300141710845 
 17 259   -1   -1   7.0667300141710845 
 17 260    1    1   7.0667300141710845 
 17 261   -1    1   7.0667300147141123 
 17 262    1   -1   7.0667300147141123 
 17 263    1    1   7.0667300147141123 
 17 264   -1   -1   7.0667300147141123 
 17 265    0    0   7.5950703041350156 
 17 266    0    0   7.5950703060619391 
 17 267    0   -2   7.5950703060619391 
 17 268    0    0   7.5950703060619391 
 17 269    2    0   7.5950703060619391 
 17 270    0    2   7.5950703060619391 
 17 271   -2    0   7.5950703060619391 
 17 272    0   -2   7.5950703063139020 
 17 273    2   -2   7.5950703063139020 
 17 274   -2    0   7.5950703063139020 
 17 275    2    0   7.5950703063139020 
 17 276    2    2   7.5950703063139020 
 17 277    0    0   7.5950703063139020 
 17 278    0    2   7.5950703063139020 
 17 279   -2    2   7.5950703063139020 
 17 280   -2   -2   7.5950703063139020 
 17 281    0   -2   7.6000951539317576 
 17 282    0    0   7.6000951539317576 
 17 283    2    0   7.6000951539317576 
 17 284   -2    2   7.6000951539317576 
 17 285   -2   -2   7.6000951539317576 
 17 286   -2    0   7.6000951539317576 
 17 287    0    2   7.6000951539317576 
 17 288    2    2   7.6000951539317576 
 17 289    2   -2   7.6000951539317576 
 17 290   -2    0   7.6000951549881295 
 17 291    0    0   7.6000951549881295 
 17 292    0    0   7.6000951549881295 
 17 293    0    2   7.6000951549881295 
 17 294    0   -2   7.6000951549881295 
 17 295    2    0   7.6000951549881295 
 17 296    0    0   7.6000951568446604 
 17 297    0    0   7.9932998445174190 
 17 298    0    0   7.9983246934730108 
 17 299    2    0   7.9983246973190276 
 17 300    2    2   7.9983246973190276 
 17 301    0    2   7.9983246973190276 
 17 302    2   -2   7.9983246973190276 
 17 303   -2    2   7.9983246973190276 
 17 304   -2   -2   7.9983246973190276 
 17 305    0    0   7.9983246973190276 
 17 306   -2    0   7.9983246973190276 
 17 307    0   -2   7.9983246973190276 
 17 308    0    0   7.9983247029712921 
 17 309   -2    0   7.9983247029712921 
 17 310    2    0   7.9983247029712921 
 17 311    0   -2   7.9983247029712921 
 17 312    0    2   7.9983247029712921 
 17 313    0    0   7.9983247029712921 
 17 314   -1    1   8.1284354459246018 
 17 315   -1   -1   8.1284354459246018 
 17 316    1   -1   8.1284354459246018 
 17 317    1    1   8.1284354459246018 
 17 318   -1    1   8.1334602948995069 
 17 319   -1   -1   8.1334602948995069 
 17 320    1    1   8.1334602948995069 
 17 321    1   -1   8.1334602948995069 
 17 322    1   -1   8.5266649854770549 
 17 323    1    1   8.5266649854770549 
 17 324   -1    1   8.5266649854770549 
 17 325   -1   -1   8.5266649854770549 
 17 326   -3    1   8.5316898335790885 
 17 327   -1    1   8.5316898335790885 
 17 328   -3   -3   8.5316898335790885 
 17 329   -1   -3   8.5316898335790885 
 17 330   -3   -1   8.5316898335790885 
 17 331    3    1   8.5316898335790885 
 17 332    3    3   8.5316898335790885 
 17 333    1   -3   8.5316898335790885 
 17 334   -1   -1   8.5316898335790885 
 17 335    3   -1   8.5316898335790885 
 17 336   -3    3   8.5316898335790885 
 17 337    3   -3   8.5316898335790885 
 17 338    1    3   8.5316898335790885 
 17 339   -1    3   8.5316898335790885 
 17 340    1    1   8.5316898335790885 
 17 341    1   -1   8.5316898335790885 
 17 342    1    1   8.5316898347638617 
 17 343    1   -1   8.5316898347638617 
 17 344   -1    1   8.5316898347638617 
 17 345   -1   -1   8.5316898347638617 
 17 346    1   -1   8.5316898411707296 
 17 347   -1   -1   8.5316898411707296 
 17 348    1    1   8.5316898411707296 
 17 349   -1    1   8.5316898411707296 
 17 350    1    1   8.5316898415276690 
 17 351   -3    1   8.5316898415276690 
 17 352    1   -3   8.5316898415276690 
 17 353    1   -1   8.5316898415276690 
 17 354    3    1   8.5316898415276690 
 17 355   -1    1   8.5316898415276690 
 17 356    1    3   8.5316898415276690 
 17 357    3   -1   8.5316898415276690 
 17 358   -1    1   8.5316898415276690 
 17 359   -1   -3   8.5316898415276690 
 17 360   -1    3   8.5316898415276690 
 17 361   -1   -1   8.5316898415276690 
 17 362   -3   -1   8.5316898415276690 
 17 363    1    1   8.5316898415276690 
 17 364    1   -1   8.5316898415276690 
 17 365   -1   -1   8.5316898415276690 
 17 366   -1   -1   8.5316898584104113 
 17 367    1   -1   8.5316898584104113 
 17 368   -1    1   8.5316898584104113 
 17 369    1    1   8.5316898584104113 
 17 370   -1   -1   8.5316898585861587 
 17 371   -1    1   8.5316898585861587 
 17 372    1   -1   8.5316898585861587 
 17 373    1    1   8.5316898585861587 
 17 374    1    1   8.5316898721834065 
 17 375   -1   -1   8.5316898721834065 
 17 376    3   -1   8.5316898721834065 
 17 377    1   -1   8.5316898721834065 
 17 378    1   -3   8.5316898721834065 
 17 379   -1    1   8.5316898721834065 
 17 380    1   -1   8.5316898721834065 
 17 381    1    3   8.5316898721834065 
 17 382   -1   -3   8.5316898721834065 
 17 383   -3    1   8.5316898721834065 
 17 384   -1    3   8.5316898721834065 
 17 385   -3   -1   8.5316898721834065 
 17 386    1    1   8.5316898721834065 
 17 387   -1   -1   8.5316898721834065 
 17 388    3    1   8.5316898721834065 
 17 389   -1    1   8.5316898721834065 
 17 390   -2    0   9.0600301263430243 
 17 391    0   -2   9.0600301263430243 
 17 392    0    2   9.0600301263430243 
 17 393    2    0   9.0600301263430243 
 17 394    0    0   9.0600301263430243 
 17 395    0    0   9.0600301263430243 
 17 396    2    0   9.0650549763707318 
 17 397    0    0   9.0650549763707318 
 17 398    2    2   9.0650549763707318 
 17 399    2    2   9.0650549763707318 
 17 400   -2   -2   9.0650549763707318 
 17 401    0   -4   9.0650549763707318 
 17 402   -4    0   9.0650549763707318 
 17 403   -2   -4   9.0650549763707318 
 17 404    0   -2   9.0650549763707318 
 17 405    2    0   9.0650549763707318 
 17 406    2    4   9.0650549763707318 
 17 407    4    2   9.0650549763707318 
 17 408   -2    4   9.0650549763707318 
 17 409   -2   -2   9.0650549763707318 
 17 410    0   -2   9.0650549763707318 
 17 411   -2    2   9.0650549763707318 
 17 412    0    2   9.0650549763707318 
 17 413    2   -4   9.0650549763707318 
 17 414   -2    2   9.0650549763707318 
 17 415   -4    2   9.0650549763707318 
 17 416    4   -2   9.0650549763707318 
 17 417    2   -2   9.0650549763707318 
 17 418   -2    0   9.0650549763707318 
 17 419   -4   -2   9.0650549763707318 
 17 420    0    2   9.0650549763707318 
 17 421    4    0   9.0650549763707318 
 17 422    2   -2   9.0650549763707318 
 17 423   -2    0   9.0650549763707318 
 17 424    0    4   9.0650549763707318 
 17 425    0    0   9.0650549763707318 
 17 426    2    2   9.0650549903322730 
 17 427    2    0   9.0650549903322730 
 17 428   -2    0   9.0650549903322730 
 17 429    0   -2   9.0650549903322730 
 17 430    0    0   9.0650549903322730 
 17 431    0    2   9.0650549903322730 
 17 432   -2    2   9.0650549903322730 
 17 433    2   -2   9.0650549903322730 
 17 434   -2   -2   9.0650549903322730 
 17 435    0    0   9.0650549903322730 
 17 436    0    0   9.0650549903322730 
 17 437    0    2   9.0650549903322730 
 17 438   -2    0   9.0650549903322730 
 17 439    2    0   9.0650549903322730 
 17 440    0   -2   9.0650549903322730 
 17 441    2    0   9.0650549951915185 
 17 442    0   -2   9.0650549951915185 
 17 443   -2    0   9.0650549951915185 
 17 444    0    0   9.0650549951915185 
 17 445    2    2   9.0650549951915185 
 17 446   -2    2   9.0650549951915185 
 17 447    2   -2   9.0650549951915185 
 17 448    0    2   9.0650549951915185 
 17 449   -2   -2   9.0650549951915185 
 17 450   -2    0   9.0650549991696234 
 17 451    2    0   9.0650549991696234 
 17 452    0   -4   9.0650549991696234 
 17 453   -4    0   9.0650549991696234 
 17 454    0    0   9.0650549991696234 
 17 455    4    0   9.0650549991696234 
 17 456    0   -2   9.0650549991696234 
 17 457    0    4   9.0650549991696234 
 17 458    0    2   9.0650549991696234 
 17 459    0    0   9.0650549991696234 
 17 460    0    0   9.0650550019616656 
 17 461    0    0   9.0650550083808987 
 17 462   -2    0   9.0650550083808987 
 17 463    0    2   9.0650550083808987 
 17 464    0   -2   9.0650550083808987 
 17 465    0    0   9.0650550083808987 
 17 466    2    0   9.0650550083808987 
 17 467    2    2   9.0650550250228292 
 17 468    2    0   9.0650550250228292 
 17 469   -2    2   9.0650550250228292 
 17 470    0    2   9.0650550250228292 
 17 471    2   -2   9.0650550250228292 
 17 472   -2   -2   9.0650550250228292 
 17 473    0   -2   9.0650550250228292 
 17 474   -2    0   9.0650550250228292 
 17 475    0    0   9.0650550250228292 
 17 476    0    0   9.0650550309437072 
 17 477   -2    0   9.0650550632125366 
 17 478    0    0   9.0650550632125366 
 17 479    0   -2   9.0650550632125366 
 17 480    0    2   9.0650550632125366 
 17 481    2    0   9.0650550632125366 
 17 482    0    0   9.0650550632125366 
 17 483   -2    0   9.0650551027101294 
 17 484    2    0   9.0650551027101294 
 17 485    0    0   9.0650551027101294 
 17 486   -2   -2   9.0650551027101294 
 17 487    2   -2   9.0650551027101294 
 17 488    0   -2   9.0650551027101294 
 17 489   -2    2   9.0650551027101294 
 17 490    0    2   9.0650551027101294 
 17 491    2    2   9.0650551027101294 
 17 492    1    1   9.5933952671798046 
 17 493    1   -1   9.5933952671798046 
 17 494   -1   -1   9.5933952671798046 
 17 495   -1    1   9.5933952671798046 
 17 496   -1    1   9.5984201181846842 
 17 497    1    1   9.5984201181846842 
 17 498   -1   -1   9.5984201181846842 
 17 499    1   -1   9.5984201181846842 
 17 500    1   -3   9.5984201237357212 
 17 501   -3    1   9.5984201237357212 
 17 502   -1   -3   9.5984201237357212 
 17 503   -3   -1   9.5984201237357212 
 17 504   -1    1   9.5984201237357212 
 17 505   -3   -3   9.5984201237357212 
 17 506    3   -3   9.5984201237357212 
 17 507    3   -1   9.5984201237357212 
 17 508    3    1   9.5984201237357212 
 17 509    1    1   9.5984201237357212 
 17 510   -1    3   9.5984201237357212 
 17 511   -3    3   9.5984201237357212 
 17 512    1   -1   9.5984201237357212 
 17 513    1    3   9.5984201237357212 
 17 514   -1   -1   9.5984201237357212 
 17 515    3    3   9.5984201237357212 
 17 516    1   -3   9.5984201499110622 
 17 517    3    1   9.5984201499110622 
 17 518   -1    1   9.5984201499110622 
 17 519   -3    1   9.5984201499110622 
 17 520   -1   -3   9.5984201499110622 
 17 521    3   -1   9.5984201499110622 
 17 522    1    1   9.5984201499110622 
 17 523    1    3   9.5984201499110622 
 17 524   -1   -1   9.5984201499110622 
 17 525    1   -1   9.5984201499110622 
 17 526   -3   -1   9.5984201499110622 
 17 527   -1    1   9.5984201499110622 
 17 528    1   -1   9.5984201499110622 
 17 529    1    1   9.5984201499110622 
 17 530   -1    3   9.5984201499110622 
 17 531   -1   -1   9.5984201499110622 
 17 532   -1    1   9.5984201609764064 
 17 533    1   -1   9.5984201609764064 
 17 534   -1   -1   9.5984201609764064 
 17 535    1    1   9.5984201609764064 
 17 536    1    1   9.5984201851727367 
 17 537    1   -1   9.5984201851727367 
 17 538   -1   -1   9.5984201851727367 
 17 539   -1    1   9.5984201851727367 
 17 540   -1   -1   9.5984201864195313 
 17 541    1   -1   9.5984201864195313 
 17 542   -1    1   9.5984201864195313 
 17 543    1    1   9.5984201864195313 
 17 544    1   -1   9.5984202031152979 
 17 545   -1   -3   9.5984202031152979 
 17 546   -1   -1   9.5984202031152979 
 17 547    1   -1   9.5984202031152979 
 17 548    1    3   9.5984202031152979 
 17 549   -1    1   9.5984202031152979 
 17 550    1    1   9.5984202031152979 
 17 551    1   -3   9.5984202031152979 
 17 552   -1   -1   9.5984202031152979 
 17 553   -1    1   9.5984202031152979 
 17 554   -3    1   9.5984202031152979 
 17 555   -3   -1   9.5984202031152979 
 17 556   -1    3   9.5984202031152979 
 17 557    3   -1   9.5984202031152979 
 17 558    3    1   9.5984202031152979 
 17 559    1    1   9.5984202031152979 
 17 560    1    1   9.9966500381944297 
 17 561   -1   -1   9.9966500381944297 
 17 562    1   -1   9.9966500381944297 
 17 563   -1    1   9.9966500381944297 
 17 564   -1    1   9.9966501583983494 
 17 565   -1   -1   9.9966501583983494 
 17 566    1   -1   9.9966501583983494 
 17 567    1    1   9.9966501583983494 
 17 568    1    1   9.9966505789666371 
 17 569    1   -1   9.9966505789666371 
 17 570   -1    1   9.9966505789666371 
 17 571   -1    3   9.9966505789666371 
 17 572   -1   -1   9.9966505789666371 
 17 573   -3   -1   9.9966505789666371 
 17 574   -1   -1   9.9966505789666371 
 17 575    3   -1   9.9966505789666371 
 17 576   -1   -3   9.9966505789666371 
 17 577    1   -3   9.9966505789666371 
 17 578    1    3   9.9966505789666371 
 17 579   -3    1   9.9966505789666371 
 17 580    3    1   9.9966505789666371 
 17 581   -1    1   9.9966505789666371 
 17 582    1   -1   9.9966505789666371 
 17 583    1    1   9.9966505789666371 
 17 584    0    0  10.1267604079277138 
 17 585    0    0  10.1317852607199654 
 17 586    2    2  10.1317852988161903 
 17 587    2    0  10.1317852988161903 
 17 588   -2    2  10.1317852988161903 
 17 589    0    2  10.1317852988161903 
 17 590   -2   -2  10.1317852988161903 
 17 591    2   -2  10.1317852988161903 
 17 592   -2    0  10.1317852988161903 
 17 593    0    0  10.1317852988161903 
 17 594    0   -2  10.1317852988161903 
 17 595    0    0  10.1317853557054391 
 17 596    0    2  10.1317853557054391 
 17 597   -2    0  10.1317853557054391 
 17 598    0   -2  10.1317853557054391 
 17 599    2    0  10.1317853557054391 
 17 600    0    0  10.1317853557054391 

Elapsed Time =  0.04292 +  0.03489 + 0.04351 +  0.14451 =  0.26583 

Iteration = 18 
---------------
 It.  #   2Sz   Q          E 
--------------------------------------
 18   1    0    1   0.0000000000000000 
 18   2   -1    0   0.0000000000000000 
 18   3    0   -1   0.0000000000000000 
 18   4    1    0   0.0000000000000000 
 18   5    1    0   1.1305028667757444 
 18   6   -1    0   1.1305028667757444 
 18   7    0   -1   1.1305028667757444 
 18   8    0    1   1.1305028667757444 
 18   9    0    1   1.1305028667757444 
 18  10   -1    2   1.1305028667757444 
 18  11    1    0   1.1305028667757444 
 18  12    2    1   1.1305028667757444 
 18  13    0   -1   1.1305028667757444 
 18  14    2   -1   1.1305028667757444 
 18  15    1   -2   1.1305028667757444 
 18  16   -2    1   1.1305028667757444 
 18  17   -1    0   1.1305028667757444 
 18  18   -1   -2   1.1305028667757444 
 18  19    1    2   1.1305028667757444 
 18  20   -2   -1   1.1305028667757444 
 18  21    3    0   2.2610057335512770 
 18  22    0    3   2.2610057335512770 
 18  23    1    0   2.2610057335512770 
 18  24   -3    0   2.2610057335512770 
 18  25    0   -3   2.2610057335512770 
 18  26    0   -1   2.2610057335512770 
 18  27   -1    0   2.2610057335512770 
 18  28    0    1   2.2610057335512770 
 18  29    1    0   2.2610057335512770 
 18  30    0   -1   2.2610057335512770 
 18  31    0    1   2.2610057335512770 
 18  32   -1    0   2.2610057335512770 
 18  33    1    0   2.2610057335512770 
 18  34    0    1   2.2610057335512770 
 18  35    2    1   2.2610057335512770 
 18  36   -1    2   2.2610057335512770 
 18  37    0   -1   2.2610057335512770 
 18  38    2   -1   2.2610057335512770 
 18  39   -2    1   2.2610057335512770 
 18  40   -2   -1   2.2610057335512770 
 18  41   -1    0   2.2610057335512770 
 18  42    1    2   2.2610057335512770 
 18  43    1   -2   2.2610057335512770 
 18  44   -1   -2   2.2610057335512770 
 18  45    0    1   3.3915086003268313 
 18  46    0   -1   3.3915086003268313 
 18  47    1    2   3.3915086003268313 
 18  48   -1   -2   3.3915086003268313 
 18  49   -1    0   3.3915086003268313 
 18  50    1    0   3.3915086003268313 
 18  51    1   -2   3.3915086003268313 
 18  52    2   -1   3.3915086003268313 
 18  53    2    1   3.3915086003268313 
 18  54   -1    2   3.3915086003268313 
 18  55   -2    1   3.3915086003268313 
 18  56   -2   -1   3.3915086003268313 
 18  57    0    1   3.3915086003268313 
 18  58    0   -1   3.3915086003268313 
 18  59    1    0   3.3915086003268313 
 18  60   -1    0   3.3915086003268313 
 18  61   -1   -2   3.4640642406317070 
 18  62    0    1   3.4640642406317070 
 18  63    1    2   3.4640642406317070 
 18  64    1   -2   3.4640642406317070 
 18  65    2    1   3.4640642406317070 
 18  66   -2    1   3.4640642406317070 
 18  67   -2   -1   3.4640642406317070 
 18  68   -1    2   3.4640642406317070 
 18  69    0   -1   3.4640642406317070 
 18  70   -1    0   3.4640642406317070 
 18  71    2   -1   3.4640642406317070 
 18  72    1    0   3.4640642406317070 
 18  73    0    1   3.4640642406317070 
 18  74    0   -1   3.4640642406317070 
 18  75   -1    0   3.4640642406317070 
 18  76    1    0   3.4640642406317070 
 18  77    0   -1   4.5220114671024545 
 18  78    0    1   4.5220114671024545 
 18  79   -1    0   4.5220114671024545 
 18  80    1    0   4.5220114671024545 
 18  81    0   -1   4.5945671075536874 
 18  82    1    0   4.5945671075536874 
 18  83    0    1   4.5945671075536874 
 18  84   -1    0   4.5945671075536874 
 18  85    1   -2   4.5945671078477108 
 18  86   -1   -2   4.5945671078477108 
 18  87    1    0   4.5945671078477108 
 18  88    0    1   4.5945671078477108 
 18  89   -1    0   4.5945671078477108 
 18  90   -2    1   4.5945671078477108 
 18  91    1    2   4.5945671078477108 
 18  92   -1    2   4.5945671078477108 
 18  93    2   -1   4.5945671078477108 
 18  94   -2   -1   4.5945671078477108 
 18  95    2    1   4.5945671078477108 
 18  96    0   -1   4.5945671078477108 
 18  97   -3   -2   4.5945671078477108 
 18  98    3   -2   4.5945671078477108 
 18  99    1    2   4.5945671078477108 
 18 100    0    3   4.5945671078477108 
 18 101   -1   -2   4.5945671078477108 
 18 102   -2   -1   4.5945671078477108 
 18 103    1    0   4.5945671078477108 
 18 104    3    2   4.5945671078477108 
 18 105   -2   -3   4.5945671078477108 
 18 106    0   -3   4.5945671078477108 
 18 107    1   -2   4.5945671078477108 
 18 108   -1    2   4.5945671078477108 
 18 109   -3    0   4.5945671078477108 
 18 110    3    0   4.5945671078477108 
 18 111    2    1   4.5945671078477108 
 18 112   -3    2   4.5945671078477108 
 18 113    2   -3   4.5945671078477108 
 18 114   -1    0   4.5945671078477108 
 18 115   -2    1   4.5945671078477108 
 18 116    2    3   4.5945671078477108 
 18 117    2   -1   4.5945671078477108 
 18 118    0    1   4.5945671078477108 
 18 119    0   -1   4.5945671078477108 
 18 120   -2    3   4.5945671078477108 
 18 121    3    0   4.5945671083112760 
 18 122   -3    0   4.5945671083112760 
 18 123    0    1   4.5945671083112760 
 18 124    0   -3   4.5945671083112760 
 18 125    0    3   4.5945671083112760 
 18 126   -1    0   4.5945671083112760 
 18 127    1    0   4.5945671083112760 
 18 128    0   -1   4.5945671083112760 
 18 129    1    2   4.5945671090188318 
 18 130    2   -1   4.5945671090188318 
 18 131   -2    1   4.5945671090188318 
 18 132    1   -2   4.5945671090188318 
 18 133   -1    0   4.5945671090188318 
 18 134   -1   -2   4.5945671090188318 
 18 135    2    1   4.5945671090188318 
 18 136    0   -1   4.5945671090188318 
 18 137   -2   -1   4.5945671090188318 
 18 138    1    0   4.5945671090188318 
 18 139    0    1   4.5945671090188318 
 18 140   -1    2   4.5945671090188318 
 18 141    0    1   4.5945671090188318 
 18 142   -1    0   4.5945671090188318 
 18 143    1    0   4.5945671090188318 
 18 144    0   -1   4.5945671090188318 
 18 145    1   -2   5.7250699748388527 
 18 146   -4    1   5.7250699748388527 
 18 147    4   -1   5.7250699748388527 
 18 148    2   -1   5.7250699748388527 
 18 149    1    2   5.7250699748388527 
 18 150   -1    2   5.7250699748388527 
 18 151   -4   -1   5.7250699748388527 
 18 152   -1   -4   5.7250699748388527 
 18 153   -2   -1   5.7250699748388527 
 18 154    2    1   5.7250699748388527 
 18 155    4    1   5.7250699748388527 
 18 156   -1    4   5.7250699748388527 
 18 157   -1   -2   5.7250699748388527 
 18 158    1    4   5.7250699748388527 
 18 159    1   -4   5.7250699748388527 
 18 160    0    1   5.7250699748388527 
 18 161    0   -1   5.7250699748388527 
 18 162    1    0   5.7250699748388527 
 18 163   -1    0   5.7250699748388527 
 18 164   -2    1   5.7250699748388527 
 18 165   -1    0   5.7250699748388527 
 18 166   -2    1   5.7250699748388527 
 18 167    1    0   5.7250699748388527 
 18 168   -3    2   5.7250699748388527 
 18 169    3    2   5.7250699748388527 
 18 170    0   -3   5.7250699748388527 
 18 171   -1   -2   5.7250699748388527 
 18 172   -1    2   5.7250699748388527 
 18 173    2   -3   5.7250699748388527 
 18 174   -3   -2   5.7250699748388527 
 18 175    0    3   5.7250699748388527 
 18 176   -2   -1   5.7250699748388527 
 18 177    1   -2   5.7250699748388527 
 18 178    3   -2   5.7250699748388527 
 18 179    1    2   5.7250699748388527 
 18 180   -2   -3   5.7250699748388527 
 18 181    2   -1   5.7250699748388527 
 18 182    2    3   5.7250699748388527 
 18 183    2    1   5.7250699748388527 
 18 184    0   -1   5.7250699748388527 
 18 185    3    0   5.7250699748388527 
 18 186    0    1   5.7250699748388527 
 18 187   -2    3   5.7250699748388527 
 18 188   -3    0   5.7250699748388527 
 18 189    0   -1   5.7250699750190819 
 18 190    0    1   5.7250699750190819 
 18 191    1   -2   5.7250699750190819 
 18 192   -1   -2   5.7250699750190819 
 18 193    1    0   5.7250699750190819 
 18 194   -2   -1   5.7250699750190819 
 18 195    1    2   5.7250699750190819 
 18 196   -1    2   5.7250699750190819 
 18 197    2   -1   5.7250699750190819 
 18 198   -1    0   5.7250699750190819 
 18 199    2    1   5.7250699750190819 
 18 200   -2    1   5.7250699750190819 
 18 201    0    1   5.7250699750190819 
 18 202   -1    0   5.7250699750190819 
 18 203    0   -1   5.7250699750190819 
 18 204    1    0   5.7250699750190819 
 18 205   -2   -1   5.7250699753258880 
 18 206   -1   -2   5.7250699753258880 
 18 207    2   -1   5.7250699753258880 
 18 208    1    0   5.7250699753258880 
 18 209    0    1   5.7250699753258880 
 18 210   -1    2   5.7250699753258880 
 18 211    1   -2   5.7250699753258880 
 18 212    0   -1   5.7250699753258880 
 18 213    1    2   5.7250699753258880 
 18 214   -2    1   5.7250699753258880 
 18 215   -1    0   5.7250699753258880 
 18 216    2    1   5.7250699753258880 
 18 217   -1    0   5.7250699758104400 
 18 218    0   -3   5.7250699758104400 
 18 219    0   -1   5.7250699758104400 
 18 220   -3    0   5.7250699758104400 
 18 221    0    3   5.7250699758104400 
 18 222    1    0   5.7250699758104400 
 18 223    3    0   5.7250699758104400 
 18 224    0    1   5.7250699758104400 
 18 225   -2   -1   5.7250699761129047 
 18 226    0    1   5.7250699761129047 
 18 227    2    1   5.7250699761129047 
 18 228   -2    1   5.7250699761129047 
 18 229   -1   -2   5.7250699761129047 
 18 230    1    0   5.7250699761129047 
 18 231   -1    2   5.7250699761129047 
 18 232    1   -2   5.7250699761129047 
 18 233    2   -1   5.7250699761129047 
 18 234   -1    0   5.7250699761129047 
 18 235    0   -1   5.7250699761129047 
 18 236    1    2   5.7250699761129047 
 18 237    1    0   5.7250699764019091 
 18 238   -1    0   5.7250699764019091 
 18 239    0    1   5.7250699764019091 
 18 240    0   -1   5.7250699764019091 
 18 241   -1    0   6.8555728418296331 
 18 242   -1    2   6.8555728418296331 
 18 243    1   -2   6.8555728418296331 
 18 244    3   -2   6.8555728418296331 
 18 245   -3   -2   6.8555728418296331 
 18 246    2   -1   6.8555728418296331 
 18 247    0   -3   6.8555728418296331 
 18 248    2    1   6.8555728418296331 
 18 249   -2   -1   6.8555728418296331 
 18 250    1    0   6.8555728418296331 
 18 251    2    3   6.8555728418296331 
 18 252   -2   -3   6.8555728418296331 
 18 253    3    0   6.8555728418296331 
 18 254   -2    3   6.8555728418296331 
 18 255    1    2   6.8555728418296331 
 18 256    3    2   6.8555728418296331 
 18 257   -2    1   6.8555728418296331 
 18 258   -3    0   6.8555728418296331 
 18 259    0    3   6.8555728418296331 
 18 260    2   -3   6.8555728418296331 
 18 261    0   -1   6.8555728418296331 
 18 262    0    1   6.8555728418296331 
 18 263   -3    2   6.8555728418296331 
 18 264   -1   -2   6.8555728418296331 
 18 265    1   -2   6.8555728419741699 
 18 266    1    2   6.8555728419741699 
 18 267   -1    2   6.8555728419741699 
 18 268   -1   -2   6.8555728419741699 
 18 269    1    0   6.8555728419741699 
 18 270   -2   -1   6.8555728419741699 
 18 271    0    1   6.8555728419741699 
 18 272   -2    1   6.8555728419741699 
 18 273    2   -1   6.8555728419741699 
 18 274    2    1   6.8555728419741699 
 18 275    0   -1   6.8555728419741699 
 18 276   -1    0   6.8555728419741699 
 18 277    0   -3   6.8555728419741699 
 18 278   -3    0   6.8555728419741699 
 18 279    0   -1   6.8555728419741699 
 18 280   -1    0   6.8555728419741699 
 18 281    0    3   6.8555728419741699 
 18 282    3    0   6.8555728419741699 
 18 283    0    1   6.8555728419741699 
 18 284    1    0   6.8555728419741699 
 18 285    0   -1   6.8555728424202069 
 18 286   -1    0   6.8555728424202069 
 18 287    0    1   6.8555728424202069 
 18 288    1    0   6.8555728424202069 
 18 289    1   -2   6.8555728428683471 
 18 290    1    2   6.8555728428683471 
 18 291    1    0   6.8555728428683471 
 18 292   -2    1   6.8555728428683471 
 18 293   -1    2   6.8555728428683471 
 18 294   -2   -1   6.8555728428683471 
 18 295    0    1   6.8555728428683471 
 18 296   -1   -2   6.8555728428683471 
 18 297    2    1   6.8555728428683471 
 18 298    2   -1   6.8555728428683471 
 18 299   -1    0   6.8555728428683471 
 18 300    0   -1   6.8555728428683471 
 18 301    0   -1   6.8555728434409273 
 18 302    1    0   6.8555728434409273 
 18 303   -1    0   6.8555728434409273 
 18 304    0    1   6.8555728434409273 
 18 305   -1    0   6.9281287707309591 
 18 306    0   -1   6.9281287707309591 
 18 307    1    0   6.9281287707309591 
 18 308   -3    0   6.9281287707309591 
 18 309    0    3   6.9281287707309591 
 18 310    0   -3   6.9281287707309591 
 18 311    3    0   6.9281287707309591 
 18 312    0    1   6.9281287707309591 
 18 313   -2   -1   6.9281287712586419 
 18 314    1   -2   6.9281287712586419 
 18 315    1    0   6.9281287712586419 
 18 316   -1    0   6.9281287712586419 
 18 317    0   -1   6.9281287712586419 
 18 318    1    2   6.9281287712586419 
 18 319   -1   -2   6.9281287712586419 
 18 320    2   -1   6.9281287712586419 
